Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Brazil,BRA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,38.65030675,37.04850361,44.67532468,44.29012346,38.77995643,35.64593301,34.06694177,33.92754457,28.15533981,24.91944146,19.71901656,26.25570776,23.60742706,19.38125569,14.23452769,23.20561252,22.91921665,24.08795602,21.08756702,31.5756695,23.64696087,45.12944274,42.01236807,45.30903984,46.97333503,52.15924212,55.57867012,50.28089342,47.3096368,44.10754008,45.81649601,47.58851046,49.92683255,51.33854124,54.10611748,57.75734014,57.67481957,60.05550851,58.45858654,62.83675224,62.1196246,61.38936526,61.53543345,62.28085041,59.81347867,65.97821701
Brazil,BRA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,3.070658777,2.962361391,5.337297158,7.739498953,7.132654535,9.845537096,8.115650355,9.690219649,13.23510255,15.19095593,18.76544037,19.62937655,24.15646022,25.28918014,23.0288628,25.11561582,33.27544698,37.60885722,37.21365387,39.10671523,38.27321277,39.35996653,41.32634939,43.74422199,47.94205052,49.58524218,,53.66231873,51.76307359,54.7849153,56.87117793,58.7457978,54.71098973,53.02448111,52.90362585,52.90032485,53.92699916,53.26319133,57.55314104,53.57161121,52.03010641,51.07056264,52.60790345,52.20469093,49.74021057,47.32309167,43.22171674,37.76858133,34.95889516,32.3583551,33.20368022,32.57153351,32.17905797,34.86516613,36.12090052,34.82482559,32.35763938,30.19439247,25.03964715
Brazil,BRA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1586750000,1593350000,1610620000,1623050000,1386770000,1205710000,1646700000,1837220000,2347510000,2489157000,3134230000,4068900000,5261476000,7700088000,15585372000,14951431000,15136649000,14579378000,16559576000,21784521000,27456451000,26482302000,23176175000,18483102000,16730901000,15767906000,17112480000,18240882000,17652932000,22031636746,24977290402,25531288428,22609503400,30984228000,36386556800,54354294060,58898105654,68135502153,63313912200,54781926079,59950347994,59220185961,50066484147,51363614446,66639079031,77984900328,97493353745,1.29269E+11,1.83514E+11,1.33591E+11,1.9249E+11,2.39785E+11,2.36493E+11,2.53986E+11,2.42803E+11,1.81744E+11,1.45072E+11,1.59782E+11,1.89966E+11,1.87974E+11,
Brazil,BRA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,17.20908109,17.44682876,20.42979419,20.55441626,16.81984137,15.62937262,14.84068341,12.89321127,12.35402977,14.1608,13.46057139,15.07261379,23.80910928,26.15101974,31.59191968,33.96632725,32.87646221,37.06883909,43.08452557,50.51181897,53.54009748,54.47534237,52.84300022,47.22313933,26.77852731,32.55589738,,25.73479482,26.91790836,23.92005106,24.69840318,20.71641429,14.85063088,12.07925684,13.12315406,11.62172358,9.23750107,11.29793719,14.87174927,13.91698073,14.79504549,15.47542049,18.25453494,18.3155035,18.78210523,19.52204451,20.56943273,15.94587582,17.10677898,18.9603312,18.48416329,19.49837595,20.09233027,15.55918621,12.34774322,14.69546595,15.10680226,13.85695583,10.06230708
Brazil,BRA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.92,33.5,27.53,23.45,15.73,14.46,13.23,14.8,14.42,17.15,15.89,16.7,15,14.73,14.39,13.18,12.29,12.1,12.15,13.08,13.32,13.34,13.47,13.75,14.81,13.74,13.66,13.56,13.41,13.46,13.43,
Brazil,BRA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3391000000,4387000000,5419000000,5385000000,3085000000,3894000000,3199000000,2396000000,2261000000,2871000000,4720000000,5764000000,8211000000,10962000000,10898000000,15965000000,20802000000,22039000000,25028000000,25567000000,17357000000,14497000000,19002000000,18266000000,17593000000,
Brazil,BRA,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,91,,,92.8,,,95.9,96.4,,,,,
Brazil,BRA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.05,,,,,1.05,,,,,1.05,,,,,1.05,,,,,1.05,,,,,1.05,,,1.05,,1.05,,,,,1.05,,,,,1.05,,,,,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,
Brazil,BRA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.18798032,2.157936166,2.110928812,2.06129238,2.02723178,2.016957019,2.01269904,2.027419394,2.053231101,2.080349148,2.103861916,2.118192645,2.133030209,2.146384949,2.15552741,2.159207943,2.148632361,2.134267897,2.121779691,2.118501564,2.127925665,2.133910604,2.15010387,2.176227921,2.212943144,2.260018416,2.30364342,2.361431114,2.422466916,2.471444992,2.500940668,2.505221528,2.49105098,2.474110997,2.47557454,2.505365817,2.551432811,2.622559435,2.703875032,2.773976208,2.822332558,2.845075104,2.852293824,2.857887804,2.882635104,2.938202953,3.014648184,3.116592533,3.237076648,3.365727692,3.495995175,3.621304661,3.750207746,3.880226534,4.008061881,4.131643093,4.237971182,4.338995863,4.439569096,4.54731417,4.665843338
Brazil,BRA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.663047118,8.569731754,8.413572031,8.242968678,8.126136594,8.098294253,8.122556653,8.223433903,8.374322857,8.537148793,8.689858786,8.838601091,8.983249141,9.118844258,9.239774619,9.341695516,9.417996511,9.465624296,9.499357007,9.539800986,9.596213757,9.650123927,9.721361668,9.789977846,9.829262899,9.826320706,9.783667968,9.715238371,9.625869591,9.524105889,9.417652064,9.319140492,9.208464942,9.104254318,9.030318811,8.997950236,8.996634172,9.029288932,9.08649487,9.15397228,9.221417546,9.285297153,9.357177664,9.416264881,9.434846248,9.398599199,9.321037486,9.189437682,9.023806344,8.854669385,8.700752172,8.562466022,8.431920695,8.313460543,8.210714091,8.124539327,8.057096022,8.011266898,7.971615849,7.915661768,7.830381123
Brazil,BRA,"Population ages 0-14, male",SP.POP.0014.MA.IN,15683666,16210947,16741218,17261985,17755203,18209564,18700796,19129695,19510692,19865183,20203144,20538990,20859789,21164689,21451442,21724207,22023907,22324075,22625339,22930647,23243638,23648197,24041681,24426019,24796493,25142623,25515333,25832958,26103911,26338911,26541570,26670475,26794090,26892916,26944346,26943831,26949293,26910643,26835595,26738423,26625336,26552171,26433999,26285429,26120814,25944187,25722626,25505627,25281770,25036304,24767415,24487883,24209801,23932067,23659523,23398593,23206777,23012141,22824115,22651125,22492872
Brazil,BRA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,139.3,135.7,132.5,129.5,126.6,124,121.7,119.4,117.2,114.8,112.3,109.7,107.1,104.6,102,99.3,96.6,93.8,90.9,87.6,84.3,80.9,77.6,74.5,71.6,69.1,66.6,64.4,62.1,60,57.9,55.6,53.2,50.6,48,45.3,42.7,40.3,38,35.8,33.8,31.7,29.8,27.9,26.2,24.6,23.1,21.7,20.6,19.5,18.7,17.9,17.3,16.7,16.2,15.7,16.2,14.8,14.3,13.9,
Brazil,BRA,"International migrant stock, total",SM.POP.TOTL,1397119,,,,,1314922,,,,,1231834,,,,,1170533,,,,,1112834,,,,,944562,,,,,798517,,,,,741557,,,,,684596,,,,,638582,,,,,592568,,,,,713568,,,,,
Brazil,BRA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.190000057,6.71999979,8.180000305,9.380000114,10.82999992,,10.05000019,10.65999985,11.09000015,10.47000027,10.81999969,9.930000305,9.869999886,8.729999542,9.970000267,,7.909999847,4.150000095,4.260000229,4.010000229,7.360000134,13.46000004,14.57999992,14.10999966,13.67000008,
Brazil,BRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.14698906,34.2940382,35.14436925,35.986078,36.82452491,37.65190094,37.67548956,38.01241253,38.61868541,39.29118728,39.96456966,40.65654084,41.30381187,41.55852257,41.95397666,42.44108772,42.49415194,42.51408844,42.45620859,42.69913753,42.35058257,41.99413069,42.26633589,42.28568543,42.3803816,42.71812106,42.86628449,43.38080331,43.57820175,43.89710831,
Brazil,BRA,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.90000153,81.23999786,82.12000275,81.26999664,81.43000031,,80.05999756,79.91000366,79.5,79.87999725,79.80999756,79.12000275,78.31999969,78,77.69000244,,75.56999969,83.94000244,83.69000244,83,77.19000244,61.61000061,61.22000122,60.31999969,59.77000046,
Brazil,BRA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,,30.54158,29.35435823,26.16,,,,,
Brazil,BRA,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,34.6,39.08,,33.76,,36.64,34.12065463,35.57,,,,,
Brazil,BRA,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,,61.65,67.48171558,63.7,,,,,
Brazil,BRA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.52999878,37.86000061,37.70999908,37.54999924,37.41999817,36.02000046,36.77999878,36.91999817,37.54999924,37.09999847,36.79999924,36.93999863,37,36.43999863,36.52999878,35.74000168,34.58000183,33.54999924,33.04999924,32.13999939,31.48999977,29.87999916,30.12999916,30.01000023,31.29999924,31.75,32.29999924,32.75,33.08000183,
Brazil,BRA,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,,,,60.4,59.21,,63.17,,62.44,61.82099205,60.92,,,,,
Brazil,BRA,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9909058,464.862915,477.4766541,454.5783386,482.741333,515.5516968,547.9290161,592.0251465,600.289978,621.21698,622.7373047,647.0772095,677.9631348,712.1326294,766.5525513,799.6494141,803.8668213,860.6732788,891.5656128,,
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33481598,8.5499382,8.70437145,8.19710159,8.13533783,8.04407787,8.25891399,8.20776176,8.01598835,8.40254688,7.94913244,7.78833342,7.73536205,7.97721243,8.39624977,8.87090969,9.20742226,9.46933746,9.51438713,,
Brazil,BRA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,89,78
Brazil,BRA,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,,11.1,,,,,,,,,,,5.8,,,,,,,,,,,,,
Brazil,BRA,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,,,,,,,,,,,48,47,50,46,44,44,41,41,44,45,44,193,101,109,113,98,67,72,77,74,78,71,79,78,72,69,66,60,58,61,64,63,62,59,,
Brazil,BRA,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,49.7,49.7,,,,,,,,,,,,,
Brazil,BRA,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,17.3,16.9,16.5,16.4,15.5,15.4,15.1,15.1,14.7,14.5,14.5,14,13.7,13.3,13.3,13.3,13,12.8,12.7,
Brazil,BRA,Number of deaths ages 20-24 years,SH.DTH.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22842,22694,22773,23075,23586,24224,24796,25246,25638,26060,26506,26913,27283,27510,27486,27291,27158,27143,27209,27321,27487,27659,27777,27828,27841,27795,27697,27577,27398,27136,
Brazil,BRA,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62585,10.5463,10.36094,9.79901,,12.68983,15.19637,,16.92151,18.13079,19.65354,20.5004,20.12935,19.54553,19.66313,19.45078,20.05496,,,,,
Brazil,BRA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204339996,0.217360005,0.257620007,,
Brazil,BRA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,1030421,570078,655176,787791,1053550,1053844,1434981,1690875,1801908,,,,,,,2017450,,,,,,,,,,,,,2260240,,,,471227,452342,717568,753523,,997258,1129584,1232675,1323663,1416520,1496569,874889,898666,893860,978202,956632,,,
Brazil,BRA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,12.7918396,,,,,,10.82876015,,,,12.36023045,,,,,,,,,,,,,,,,,,,,,,,,41.53660965,,44.35015106,46.69746017,48.49417877,49.04125977,49.08570862,52.42504883,53.31824875,54.26007843,54.71786118,55.98748016,56.70803833,57.45854187,58.2603302,,
Brazil,BRA,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,457406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807053,815079,858813,867003,877204,887428,886781,,754291,773624,770703,762132,774575,786411,789575,795014,791787,793276,796457,798957,783517,
Brazil,BRA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65595,20.56398,,20.05731,17.39508,17.25111,17.5528,17.89656,17.63904,14.53626,13.82354,12.86194,12.21149,12.63972,,,
Brazil,BRA,"Primary education, duration (years)",SE.PRM.DURS,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5
Brazil,BRA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19738996,,1.198619962,1.235550046,1.239279985,1.221240044,1.222270012,,1.209619999,1.226709962,1.243299961,,1.238600016,1.258020043,1.259760022,1.264750004,1.253520012,1.276379943,1.268149972,1.266340017,1.281129956,
