Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Argentina,ARG,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,47.53199269,56.64516129,52.49169435,55.85501859,56.41205326,55.90101523,46.86054197,53.38078292,57.07384403,55.47217011,48.39764552,50.31773541,50.95036959,48.46596357,51.06007067,54.55381785,39.59044369,30.1754313,28.42859838,27.9547005,25.97442639,26.21665341,24.96182154,24.3771121,24.91391368,21.42831475,23.54556841,22.23135927,23.18972607,20.56504568,18.49478582,17.29865449,15.38741148,14.66638774,15.65193015,15.01441724,16.40203589,18.62030353,18.61840295,17.91373397,15.27206003,12.61496221,12.79964278,13.0968577,13.89835433
Argentina,ARG,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,81.03048837,82.69031321,79.31459566,80.40897098,73.03625914,70.50938338,71.58641472,77.43102977,73.63679643,76.07810269,77.43777221,80.17403899,78.4109414,69.58891283,61.86180227,54.65850257,62.04283748,63.75412949,64.62450284,63.10761788,51.50762191,43.37659325,49.4267063,45.29180545,47.71357032,46.81737245,54.0163371,55.31196984,55.11544292,51.86197401,57.07252504,59.12898889,57.23576176,54.13519946,52.44228835,45.42174619,44.34087702,40.48224188,42.29927424,51.26726846,49.18490004,48.25090263,52.27756912,52.86145175,48.9342131,47.78568146,45.16084578,42.05020166,42.16842224,43.68040051,39.36522268,39.33199501,39.01237218,36.58279908,36.35164369,37.25791656,39.10572611,39.93638713,39.34758455,36.68207321,
Argentina,ARG,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,588000000,804000000,1374000000,2530000000,3640000000,3230000000,1869000000,2026000000,2156000000,2017000000,2290000000,2364000000,2455000000,2534000000,2876000000,3769000000,5252400000,6106700000,6856100000,6961200000,7623604066,8675186709,9047117537,8569076781,8920103787,8209442433,4683920000,5359410000,6266940000,7235090000,8392832520,10720518520,13279802098,12171214813,14265070011,17297523312,17921330454,18625835884,17628881981,18700914750,21625551251,24964987632,24052459997,19431020138,11473364882
Argentina,ARG,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,2.74088407,3.964149398,7.317897962,8.47181378,7.56401858,6.468648917,6.678963557,6.799956082,7.523613922,7.4116403,7.880093343,8.237296455,9.091792177,8.250181749,6.859398081,5.344206829,4.613883158,4.548762395,2.938012156,2.616832691,4.361381377,4.737770879,5.212313913,4.709770985,5.54165468,5.187830284,,,,,2.889656464,2.287974579,2.10081712,2.712862818,2.564760683,2.142671258,2.121947744,2.055690648,2.49425904,2.685951568,4.475157199,3.63265263,3.216228401,3.460887017,3.908272109,3.245366064,3.738212428,2.567803095,3.280800325,3.496233706,2.670260517,2.670102642,3.15881089,2.748206761,2.217385491,2.346395088,3.028212168,3.154702061,2.956001609
Argentina,ARG,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66,12.53,,11.41,13.4,13.93,15.67,14.76,14.49,13.51,12.01,12.87,12.21,11.74,11.92,12.17,10.43,12.21,12.52,12.03,11.92,11.01,11.5,11.53,12.32,14.68,12.41,11.47,
Argentina,ARG,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,52.14217338,40.99514353,24.56034512,20.47927002,21.08812673,17.75009144,20.31303853,22.78993267,20.24029257,15.11915088,13.66872547,31.7924848,56.56441962,65.08762427,78.35130352,66.88544312,81.02842655,110.5040726,119.3433679,100.9006978,100,83.47512655,38.93407864,58.50419992,88.06793262,104.2301908,117.6090149,144.1532373,164.3880008,125.2701802,175.531736,213.9836152,198.8605706,206.8771754,183.4623789,189.1796324,195.6518339,224.2444836,209.8908805,166.2418426,
Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,26.389,25.783,25.233,24.691,24.156,23.631,23.112,22.602,22.099,21.606,21.12,20.679,20.257,19.842,19.433,19.031,18.634,18.245,17.861,17.484,17.113,16.687,16.241,15.806,15.379,14.962,14.555,14.157,13.767,13.387,13.016,12.672,12.458,12.248,12.04,11.836,11.634,11.436,11.241,11.048,10.858,10.671,10.49,10.314,10.14,9.969,9.8,9.634,9.47,9.309,9.151,9.01,8.879,8.751,8.623,8.497,8.373,8.251,8.13,8.009,7.889
Argentina,ARG,Population growth (annual %),SP.POP.GROW,,1.624717139,1.600079427,1.575354238,1.549257977,1.524294968,1.497718836,1.477606552,1.475753317,1.496604597,1.531527655,1.574602505,1.609464237,1.622670341,1.606684604,1.572154307,1.530444261,1.499160509,1.487837809,1.503748522,1.536980274,1.571941814,1.596433496,1.610528736,1.610390314,1.598566074,1.584792374,1.568941442,1.541803574,1.501814363,1.452964749,1.401455104,1.352157951,1.306053433,1.265333432,1.229233608,1.19362308,1.159504919,1.132215016,1.113380523,1.100608135,1.092033612,1.08355691,1.072004712,1.055389439,1.036268365,1.015454578,0.998884153,0.992570476,0.999542289,0.752217993,1.15305928,1.136905694,1.1191092,1.099461091,1.078001344,1.057181578,1.037133897,1.015808349,0.993397493,0.970053991
Argentina,ARG,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,586253,612061,639155,667651,697531,728828,760132,792417,825853,860601,896788,932723,969322,1006756,1045077,1084145,1124768,1165429,1206363,1247976,1290725,1328855,1368922,1410664,1453387,1496761,1542345,1585891,1628664,1672452,1717873,1765290,1813671,1862107,1908912,1953438,1994587,2033641,2070665,2105864,2139536,2173569,2204506,2234086,2264501,2297211,2330086,2364715,2401770,2441844,2479126,2528490,2579594,2632652,2687902,2745553,2804240,2864284,2925564,2987774,3051085
Argentina,ARG,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.741516574,7.639743296,7.508115577,7.360164098,7.215257171,7.0862446,6.970755014,6.870177437,6.787789676,6.72662445,6.688094395,6.658787738,6.647414962,6.652514247,6.672296903,6.704777508,6.755423473,6.814994414,6.875023502,6.925472903,6.960395207,6.966094927,6.967708073,6.96287942,6.949568507,6.928716306,6.911482355,6.875226156,6.828287147,6.784965803,6.75545747,6.729894292,6.723699503,6.728687872,6.729025357,6.715829028,6.692499226,6.657223641,6.620831342,6.60073526,6.607500573,6.645949796,6.70096891,6.776631862,6.876162535,6.996123489,7.123111435,7.275480608,7.424000241,7.525466793,7.556241368,7.536881097,7.44978238,7.325934004,7.214047518,7.143149503,7.105308467,7.101948356,7.122988356,7.150474776,7.172689624
